season,team,P1_name,P1_salary,P2_name,P2_salary,P3_name,P3_salary,P4_name,P4_salary,P5_name,P5_salary,P6_name,P6_salary,P7_name,P7_salary,P8_name,P8_salary,P9_name,P9_salary,P10_name,P10_salary,P11_name,P11_salary,P12_name,P12_salary,P13_name,P13_salary,P14_name,P14_salary,P15_name,P15_salary
2023,Houston Rockets,Fred VanVleet,40806300.0,Dillon Brooks,22627671.0,Steven Adams,12600000.0,Jalen Green,9891480.0,Jabari Smith,9326520.0,Amen Thompson,8809284.0,Jock Landale,8000000.0,Jeff Green,8000000.0,Jae'Sean Tate,7000000.0,Alperen Sengun,3536280.0,Tari Eason,3527160.0,Cam Whitmore,3218160.0,R. Bullock,3196448.0,Boban Marjanovic,2891467.0,Aaron Holiday,2346614.0
2023,Indiana Pacers,Pascal Siakam,37893408.0,Myles Turner,20975000.0,Doug McDermott,14000000.0,TJ McConnell,8700000.0,Daniel Theis,6928876.0,B. Mathurin,6916080.0,Obi Toppin,6803012.0,Jarace Walker,6059460.0,T. Haliburton,5808435.0,Aaron Nesmith,5634257.0,Furkan Korkmaz,5370370.0,Jalen Smith,5043773.0,James Johnson,3839412.0,Cory Joseph,3196448.0,Isaiah Jackson,2696280.0
2023,Los Angeles Clippers,Kawhi Leonard,45640084.0,Paul George,45640084.0,James Harden,35680595.0,Norman Powell,18000000.0,P.J. Tucker,11014500.0,Ivica Zubac,10933333.0,Terance Mann,10576923.0,Mason Plumlee,5000000.0,R. Westbrook,3835738.0,Amir Coffey,3666667.0,Kobe Brown,2413356.0,Bones Hyland,2306400.0,Daniel Theis,2179511.0,BJ Boston,1836096.0,Josh Primo,1000000.0
2023,Los Angeles Lakers,LeBron James,47607350.0,Anthony Davis,40600080.0,D'Angelo Russell,17307693.0,Rui Hachimura,15740741.0,Austin Reaves,12015150.0,Gabe Vincent,10500000.0,J. Vanderbilt,4640000.0,Taurean Prince,4516000.0,J. Hood-Schifino,3695076.0,Christian Wood,2709849.0,Jaxson Hayes,2165000.0,Cam Reddish,2165000.0,Max Christie,1719864.0,S. Dinwiddie,1554654.0,Maxwell Lewis,1119563.0
2023,Memphis Grizzlies,Ja Morant,34005250.0,Jaren Jackson Jr,27102202.0,Marcus Smart,18583713.0,Luke Kennard,14763636.0,Brandon Clarke,12500000.0,Victor Oladipo,9450000.0,Bismack Biyombo,5000000.0,Ziaire Williams,4810200.0,Desmond Bane,3845083.0,Jake LaRavia,3199920.0,Derrick Rose,3196448.0,Josh Christopher,2485200.0,John Konchar,2400000.0,Chimezie Metu,2346614.0,Yuta Watanabe,2346614.0
2023,Miami Heat,Jimmy Butler,45183960.0,Bam Adebayo,32600060.0,Tyler Herro,27000000.0,Terry Rozier,23205221.0,Duncan Robinson,18154000.0,Caleb Martin,6802950.0,Kevin Love,3835738.0,Jaime Jaquez,3510540.0,Josh Richardson,2891467.0,Thomas Bryant,2528233.0,Nikola Jovic,2352000.0,H. Highsmith,1902137.0,Dru Smith,1801769.0,Orlando Robinson,1801769.0,Delon Wright,947205.0
2023,Milwaukee Bucks,Damian Lillard,45640084.0,G. Antetokounmpo,45640084.0,Khris Middleton,29320988.0,Brook Lopez,25000000.0,Bobby Portis,11710818.0,Pat Connaughton,9423869.0,Patrick Beverley,3196448.0,Jae Crowder,3196448.0,Malik Beasley,2709849.0,Marjon Beauchamp,2609400.0,T. Antetokounmpo,2346614.0,AJ Green,1901769.0,Chris Livingston,1119563.0,Andre Jackson Jr,1119563.0,Danilo Gallinari,1047112.0
2023,Minnesota Timberwolves,Rudy Gobert,41000000.0,K. Towns,36016200.0,Mike Conley,24360000.0,Anthony Edwards,13534817.0,Naz Reid,12950400.0,Monte Morris,9800926.0,Kyle Anderson,9219512.0,N. Alexander-Walker,4687500.0,Jaden McDaniels,3901399.0,W. Moore,2421720.0,J. McLaughlin,2420000.0,Leonard Miller,1800000.0,Josh Minott,1719864.0,Luka Garza,687465.0,T.J. Warren,649659.0
2023,New Orleans Pelicans,CJ McCollum,35802469.0,Zion Williamson,34005250.0,Brandon Ingram,33833400.0,J. Valanciunas,15435000.0,Herb Jones,12015150.0,Larry Nance Jr.,10375000.0,Dyson Daniels,5784120.0,Jordan Hawkins,4310196.0,Trey Murphy,3359280.0,Cody Zeller,3196448.0,Matt Ryan,2059782.0,Naji Marshall,1930681.0,Jose Alvarado,1836096.0,E.J. Liddell,1801769.0,J. Robinson-Earl,648843.0
2023,New York Knicks,Julius Randle,26943840.0,Jalen Brunson,26346666.0,Bojan Bogdanovic,20000000.0,OG Anunoby,18642857.0,M. Robinson,15681818.0,Josh Hart,12960000.0,Donte DiVincenzo,10900000.0,Alec Burks,10489600.0,I. Hartenstein,9245121.0,Precious Achiuwa,4379526.0,Jericho Sims,1927896.0,Miles McBride,1836096.0,DaQuan Jeffries,1341538.0,Taj Gibson,845038.0,Jacob Toppin,759245.0
2023,Oklahoma City Thunder,S. Gilgeous-Alexander,33386850.0,Gordon Hayward,33319397.0,Kevin Porter,15860000.0,Luguentz Dort,15277778.0,Chet Holmgren,10386000.0,Josh Giddey,6587040.0,Rudy Gay,6479000.0,Kenrich Williams,6175000.0,Cason Wallace,5291352.0,A. Pokusevski,5009633.0,Ousmane Dieng,4798440.0,Jalen Williams,4558680.0,Usman Garuba,2588400.0,T. Washington,2270440.0,Jaylin Williams,2000000.0
2023,Orlando Magic,Jonathan Isaac,17400000.0,Markelle Fultz,17000000.0,Wendell Carter,13050000.0,Gary Harris,13000000.0,Paolo Banchero,11608080.0,Joe Ingles,11000000.0,Moritz Wagner,8000000.0,Jalen Suggs,7252080.0,Anthony Black,7245480.0,Cole Anthony,5539771.0,Franz Wagner,5508720.0,Chuma Okeke,5266712.0,Jett Howard,5026824.0,Goga Bitadze,2066585.0,Caleb Houstan,2000000.0
2023,Philadelphia 76ers,Joel Embiid,47607350.0,Tobias Harris,39270150.0,Buddy Hield,19321859.0,Nicolas Batum,11710818.0,Robert Covington,11692308.0,D. Melton,8000000.0,Paul Reed,7723000.0,Tyrese Maxey,4343920.0,Cameron Payne,2891467.0,Kelly Oubre Jr.,2891467.0,Mo Bamba,2346614.0,Montrezl Harrell,2019706.0,KJ Martin,1930681.0,Ricky Council IV,1414135.0,Kyle Lowry,1138964.0
2023,Phoenix Suns,Kevin Durant,47649433.0,Bradley Beal,46741590.0,Devin Booker,36016200.0,Jusuf Nurkic,16875000.0,Royce O'Neale,9500000.0,Grayson Allen,8925000.0,Nassir Little,6250000.0,Eric Gordon,3196448.0,Josh Okogie,2815937.0,Keon Johnson,2808720.0,David Roddy,2718240.0,Damion Lee,2528233.0,Drew Eubanks,2346614.0,Bol Bol,2165000.0,Thaddeus Young,1010371.0
2023,Portland Trail Blazers,Deandre Ayton,32459438.0,Jerami Grant,27586207.0,Anfernee Simons,24107143.0,Malcolm Brogdon,22500000.0,Robert Williams,11571429.0,Matisse Thybulle,10500000.0,Scoot Henderson,9770904.0,Shaedon Sharpe,6313800.0,Kris Murray,2847504.0,Andrew Nicholson,2844429.0,Moses Brown,2165000.0,Dalano Banton,2019706.0,Duop Reath,1951220.0,Jabari Walker,1719864.0,Eric Bledsoe,1300000.0
2023,Sacramento Kings,De'Aaron Fox,32600060.0,Domantas Sabonis,29300000.0,Harrison Barnes,17000000.0,Kevin Huerter,15669643.0,Malik Monk,9945830.0,Keegan Murray,8409000.0,Trey Lyles,8000000.0,Sasha Vezenkov,6341464.0,Davion Mitchell,5063640.0,Chris Duarte,4124400.0,Alex Len,3196448.0,JaVale McGee,3196448.0,Robin Lopez,3196448.0,Colby Jones,2019706.0,Kessler Edwards,1927896.0
2023,San Antonio Spurs,Keldon Johnson,20000000.0,M. Morris,17116279.0,V. Wembanyama,12160632.0,Devonte' Graham,12100000.0,Reggie Bullock,11014080.0,Tre Jones,9895833.0,Zach Collins,7700000.0,Khem Birch,6985000.0,Cedi Osman,6718842.0,Cameron Payne,6500000.0,Devin Vassell,5887899.0,Jeremy Sochan,5316960.0,Josh Primo,4341600.0,Malaki Branham,3071880.0,J. Champagnie,3000000.0
2023,Toronto Raptors,RJ Barrett,23883929.0,Bruce Brown,22000000.0,Jakob Poeltl,19500000.0,S. Dinwiddie,18857143.0,Gary Trent Jr.,18560000.0,Kelly Olynyk,12195122.0,Chris Boucher,11750000.0,Scottie Barnes,8008680.0,Gradey Dick,4536708.0,Jalen McDaniels,4516000.0,I. Quickley,4171548.0,Ochai Agbaji,4114200.0,Garrett Temple,3196448.0,Jordan Nwora,3000000.0,Christian Koloko,1719864.0
2023,Utah Jazz,John Collins,25340000.0,Jordan Clarkson,23487629.0,Collin Sexton,17525000.0,Lauri Markkanen,17259999.0,T. Horton-Tucker,11020000.0,Otto Porter Jr.,6300000.0,Kira Lewis Jr.,5722116.0,Taylor Hendricks,5569872.0,Keyonte George,3889776.0,Walker Kessler,2831160.0,Omer Yurtseven,2800000.0,Kris Dunn,2586484.0,Brice Sensabaugh,2448600.0,Kevin Knox II,2144320.0,Luka Samanic,2066585.0
2023,Washington Wizards,Jordan Poole,27955357.0,Kyle Kuzma,25568182.0,Tyus Jones,14000000.0,M. Bagley,12500000.0,Richaun Holmes,12046020.0,Landry Shamet,10250000.0,Delon Wright,7247917.0,Bilal Coulibaly,6614256.0,Deni Avdija,6263188.0,Johnny Davis,5050800.0,Corey Kispert,3722040.0,Taj Gibson,3196448.0,Tristan Vukcevic,2424892.0,P. Baldwin,2337720.0,Anthony Gill,1997238.0
